id;nome_cidade_partida;dia_da_criacao;dia_semana_da_criacao;hora_da_criacao;bairro_partida;PROBABILIDADE
332284;Fortaleza;13;2;4;Sao Benedito;0
332285;Fortaleza;13;2;5;Sao Benedito;0
332286;Fortaleza;13;2;6;Sao Benedito;0
332287;Fortaleza;13;2;7;Sao Benedito;0
332288;Fortaleza;13;2;8;Sao Benedito;0
332289;Fortaleza;13;2;9;Sao Benedito;0
332290;Fortaleza;13;2;10;Sao Benedito;0
332291;Fortaleza;13;2;11;Sao Benedito;0
332292;Fortaleza;13;2;12;Sao Benedito;0
332293;Fortaleza;13;2;13;Sao Benedito;0
332294;Fortaleza;13;2;14;Sao Benedito;0
332295;Fortaleza;13;2;15;Sao Benedito;0
332296;Fortaleza;13;2;16;Sao Benedito;0
332297;Fortaleza;13;2;17;Sao Benedito;0
332298;Fortaleza;13;2;18;Sao Benedito;0
332299;Fortaleza;13;2;19;Sao Benedito;0
332300;Fortaleza;13;2;20;Sao Benedito;0
332301;Fortaleza;13;2;21;Sao Benedito;0
332302;Fortaleza;13;2;22;Sao Benedito;0
332303;Fortaleza;13;2;23;Sao Benedito;0
332304;Fortaleza;14;3;0;Sao Benedito;0
332305;Fortaleza;14;3;1;Sao Benedito;0
332306;Fortaleza;14;3;2;Sao Benedito;0
332307;Fortaleza;14;3;3;Sao Benedito;0
332308;Fortaleza;14;3;4;Sao Benedito;0
332309;Fortaleza;14;3;5;Sao Benedito;0
332310;Fortaleza;14;3;6;Sao Benedito;0
332311;Fortaleza;14;3;7;Sao Benedito;0
332312;Fortaleza;14;3;8;Sao Benedito;0
332313;Fortaleza;14;3;9;Sao Benedito;0
332314;Fortaleza;14;3;10;Sao Benedito;0
332315;Fortaleza;14;3;11;Sao Benedito;0
332316;Fortaleza;14;3;12;Sao Benedito;0
332317;Fortaleza;14;3;13;Sao Benedito;0
332318;Fortaleza;14;3;14;Sao Benedito;0
332319;Fortaleza;14;3;15;Sao Benedito;0
332320;Fortaleza;14;3;16;Sao Benedito;0
332321;Fortaleza;14;3;17;Sao Benedito;0
332322;Fortaleza;14;3;18;Sao Benedito;0
332323;Fortaleza;14;3;19;Sao Benedito;0
332324;Fortaleza;14;3;20;Sao Benedito;0
332325;Fortaleza;14;3;21;Sao Benedito;0
332326;Fortaleza;14;3;22;Sao Benedito;0
332327;Fortaleza;14;3;23;Sao Benedito;0
332328;Fortaleza;15;4;0;Sao Benedito;0
332329;Fortaleza;15;4;1;Sao Benedito;0
332330;Fortaleza;15;4;2;Sao Benedito;0
332331;Fortaleza;15;4;3;Sao Benedito;0
332332;Fortaleza;15;4;4;Sao Benedito;0
332333;Fortaleza;15;4;5;Sao Benedito;0
332334;Fortaleza;15;4;6;Sao Benedito;0
332335;Fortaleza;15;4;7;Sao Benedito;0
332336;Fortaleza;15;4;8;Sao Benedito;0
332337;Fortaleza;15;4;9;Sao Benedito;0
332338;Fortaleza;15;4;10;Sao Benedito;0
332339;Fortaleza;15;4;11;Sao Benedito;0
332340;Fortaleza;15;4;12;Sao Benedito;0
332341;Fortaleza;15;4;13;Sao Benedito;0
332342;Fortaleza;15;4;14;Sao Benedito;0
332343;Fortaleza;15;4;15;Sao Benedito;0
332344;Fortaleza;15;4;16;Sao Benedito;0
332345;Fortaleza;15;4;17;Sao Benedito;0
332346;Fortaleza;15;4;18;Sao Benedito;0
332347;Fortaleza;15;4;19;Sao Benedito;0
332348;Fortaleza;15;4;20;Sao Benedito;0
332349;Fortaleza;15;4;21;Sao Benedito;0
332350;Fortaleza;15;4;22;Sao Benedito;0
332351;Fortaleza;15;4;23;Sao Benedito;0
332352;Fortaleza;16;5;0;Sao Benedito;0
332353;Fortaleza;16;5;1;Sao Benedito;0
332354;Fortaleza;16;5;2;Sao Benedito;0
332355;Fortaleza;16;5;3;Sao Benedito;0
332356;Fortaleza;16;5;4;Sao Benedito;0
332357;Fortaleza;16;5;5;Sao Benedito;0
332358;Fortaleza;16;5;6;Sao Benedito;0
332359;Fortaleza;16;5;7;Sao Benedito;0
332360;Fortaleza;16;5;8;Sao Benedito;0
332361;Fortaleza;16;5;9;Sao Benedito;0
332362;Fortaleza;16;5;10;Sao Benedito;0
332363;Fortaleza;16;5;11;Sao Benedito;0
332364;Fortaleza;16;5;12;Sao Benedito;0
332365;Fortaleza;16;5;13;Sao Benedito;0
332366;Fortaleza;16;5;14;Sao Benedito;0
332367;Fortaleza;16;5;15;Sao Benedito;0
332368;Fortaleza;16;5;16;Sao Benedito;0
332369;Fortaleza;16;5;17;Sao Benedito;0
332370;Fortaleza;16;5;18;Sao Benedito;0
332371;Fortaleza;16;5;19;Sao Benedito;0
332372;Fortaleza;16;5;20;Sao Benedito;0
332373;Fortaleza;16;5;21;Sao Benedito;0
332374;Fortaleza;16;5;22;Sao Benedito;0
332375;Fortaleza;16;5;23;Sao Benedito;0
332376;Fortaleza;17;6;0;Sao Benedito;0
332377;Fortaleza;17;6;1;Sao Benedito;0
332378;Fortaleza;17;6;2;Sao Benedito;0
332379;Fortaleza;17;6;3;Sao Benedito;0
332380;Fortaleza;17;6;4;Sao Benedito;0
332381;Fortaleza;17;6;5;Sao Benedito;0
332382;Fortaleza;17;6;6;Sao Benedito;0
332383;Fortaleza;17;6;7;Sao Benedito;0
332384;Fortaleza;17;6;8;Sao Benedito;0
332385;Fortaleza;17;6;9;Sao Benedito;0
332386;Fortaleza;17;6;10;Sao Benedito;0
332387;Fortaleza;17;6;11;Sao Benedito;0
332388;Fortaleza;17;6;12;Sao Benedito;0
332389;Fortaleza;17;6;13;Sao Benedito;0
332390;Fortaleza;17;6;14;Sao Benedito;0
332391;Fortaleza;17;6;15;Sao Benedito;0
332392;Fortaleza;17;6;16;Sao Benedito;0
332393;Fortaleza;17;6;17;Sao Benedito;0
332394;Fortaleza;17;6;18;Sao Benedito;0
332395;Fortaleza;17;6;19;Sao Benedito;0
332396;Fortaleza;17;6;20;Sao Benedito;0
332397;Fortaleza;17;6;21;Sao Benedito;0
332398;Fortaleza;17;6;22;Sao Benedito;0
332399;Fortaleza;17;6;23;Sao Benedito;0
332400;Fortaleza;18;7;0;Sao Benedito;0
332401;Fortaleza;18;7;1;Sao Benedito;0
332402;Fortaleza;18;7;2;Sao Benedito;0
332403;Fortaleza;18;7;3;Sao Benedito;0
332404;Fortaleza;18;7;4;Sao Benedito;0
332405;Fortaleza;18;7;5;Sao Benedito;0
332406;Fortaleza;18;7;6;Sao Benedito;0
332407;Fortaleza;18;7;7;Sao Benedito;0
332408;Fortaleza;18;7;8;Sao Benedito;0
332409;Fortaleza;18;7;9;Sao Benedito;0
332410;Fortaleza;18;7;10;Sao Benedito;0
332411;Fortaleza;18;7;11;Sao Benedito;0
332412;Fortaleza;18;7;12;Sao Benedito;0
332413;Fortaleza;18;7;13;Sao Benedito;0
332414;Fortaleza;18;7;14;Sao Benedito;0
332415;Fortaleza;18;7;15;Sao Benedito;0
332416;Fortaleza;18;7;16;Sao Benedito;0
332417;Fortaleza;18;7;17;Sao Benedito;0
332418;Fortaleza;18;7;18;Sao Benedito;0
332419;Fortaleza;18;7;19;Sao Benedito;0
332420;Fortaleza;18;7;20;Sao Benedito;0
332421;Fortaleza;18;7;21;Sao Benedito;0
332422;Fortaleza;18;7;22;Sao Benedito;0
332423;Fortaleza;18;7;23;Sao Benedito;0
332424;Fortaleza;12;1;0;Cj C Jereissati I II;0
332425;Fortaleza;12;1;1;Cj C Jereissati I II;0
332426;Fortaleza;12;1;2;Cj C Jereissati I II;0
332427;Fortaleza;12;1;3;Cj C Jereissati I II;0
332428;Fortaleza;12;1;4;Cj C Jereissati I II;0
332429;Fortaleza;12;1;5;Cj C Jereissati I II;0
332430;Fortaleza;12;1;6;Cj C Jereissati I II;0
332431;Fortaleza;12;1;7;Cj C Jereissati I II;0
332432;Fortaleza;12;1;8;Cj C Jereissati I II;0
332433;Fortaleza;12;1;9;Cj C Jereissati I II;0
332434;Fortaleza;12;1;10;Cj C Jereissati I II;0
332435;Fortaleza;12;1;11;Cj C Jereissati I II;0
332436;Fortaleza;12;1;12;Cj C Jereissati I II;0
332437;Fortaleza;12;1;13;Cj C Jereissati I II;0
332438;Fortaleza;12;1;14;Cj C Jereissati I II;0
332439;Fortaleza;12;1;15;Cj C Jereissati I II;0
332440;Fortaleza;12;1;16;Cj C Jereissati I II;0
332441;Fortaleza;12;1;17;Cj C Jereissati I II;0
332442;Fortaleza;12;1;18;Cj C Jereissati I II;0
332443;Fortaleza;12;1;19;Cj C Jereissati I II;0
332444;Fortaleza;12;1;20;Cj C Jereissati I II;0
332445;Fortaleza;12;1;21;Cj C Jereissati I II;0
332446;Fortaleza;12;1;22;Cj C Jereissati I II;0
332447;Fortaleza;12;1;23;Cj C Jereissati I II;0
332448;Fortaleza;13;2;0;Cj C Jereissati I II;0
332449;Fortaleza;13;2;1;Cj C Jereissati I II;0
332450;Fortaleza;13;2;2;Cj C Jereissati I II;0
332451;Fortaleza;13;2;3;Cj C Jereissati I II;0
332452;Fortaleza;13;2;4;Cj C Jereissati I II;0
332453;Fortaleza;13;2;5;Cj C Jereissati I II;0
332454;Fortaleza;13;2;6;Cj C Jereissati I II;0
332455;Fortaleza;13;2;7;Cj C Jereissati I II;0
332456;Fortaleza;13;2;8;Cj C Jereissati I II;0
332457;Fortaleza;13;2;9;Cj C Jereissati I II;0
332458;Fortaleza;13;2;10;Cj C Jereissati I II;0
332459;Fortaleza;13;2;11;Cj C Jereissati I II;0
332460;Fortaleza;13;2;12;Cj C Jereissati I II;0
332461;Fortaleza;13;2;13;Cj C Jereissati I II;0
332462;Fortaleza;13;2;14;Cj C Jereissati I II;0
332463;Fortaleza;13;2;15;Cj C Jereissati I II;0
332464;Fortaleza;13;2;16;Cj C Jereissati I II;0
332465;Fortaleza;13;2;17;Cj C Jereissati I II;0
332466;Fortaleza;13;2;18;Cj C Jereissati I II;0
332467;Fortaleza;13;2;19;Cj C Jereissati I II;0
332468;Fortaleza;13;2;20;Cj C Jereissati I II;0
332469;Fortaleza;13;2;21;Cj C Jereissati I II;0
332470;Fortaleza;13;2;22;Cj C Jereissati I II;0
332471;Fortaleza;13;2;23;Cj C Jereissati I II;0
332472;Fortaleza;14;3;0;Cj C Jereissati I II;0
332473;Fortaleza;14;3;1;Cj C Jereissati I II;0
332474;Fortaleza;14;3;2;Cj C Jereissati I II;0
332475;Fortaleza;14;3;3;Cj C Jereissati I II;0
332476;Fortaleza;14;3;4;Cj C Jereissati I II;0
332477;Fortaleza;14;3;5;Cj C Jereissati I II;0
332478;Fortaleza;14;3;6;Cj C Jereissati I II;0
332479;Fortaleza;14;3;7;Cj C Jereissati I II;0
332480;Fortaleza;14;3;8;Cj C Jereissati I II;0
332481;Fortaleza;14;3;9;Cj C Jereissati I II;0
332482;Fortaleza;14;3;10;Cj C Jereissati I II;0
332483;Fortaleza;14;3;11;Cj C Jereissati I II;0
332484;Fortaleza;14;3;12;Cj C Jereissati I II;0
332485;Fortaleza;14;3;13;Cj C Jereissati I II;0
332486;Fortaleza;14;3;14;Cj C Jereissati I II;0
332487;Fortaleza;14;3;15;Cj C Jereissati I II;0
332488;Fortaleza;14;3;16;Cj C Jereissati I II;0
332489;Fortaleza;14;3;17;Cj C Jereissati I II;0
332490;Fortaleza;14;3;18;Cj C Jereissati I II;0
332491;Fortaleza;14;3;19;Cj C Jereissati I II;0
332492;Fortaleza;14;3;20;Cj C Jereissati I II;0
332493;Fortaleza;14;3;21;Cj C Jereissati I II;0
332494;Fortaleza;14;3;22;Cj C Jereissati I II;0
332495;Fortaleza;14;3;23;Cj C Jereissati I II;0
332496;Fortaleza;15;4;0;Cj C Jereissati I II;0
332497;Fortaleza;15;4;1;Cj C Jereissati I II;0
332498;Fortaleza;15;4;2;Cj C Jereissati I II;0
332499;Fortaleza;15;4;3;Cj C Jereissati I II;0
332500;Fortaleza;15;4;4;Cj C Jereissati I II;0
332501;Fortaleza;15;4;5;Cj C Jereissati I II;0
332502;Fortaleza;15;4;6;Cj C Jereissati I II;0
332503;Fortaleza;15;4;7;Cj C Jereissati I II;0
332504;Fortaleza;15;4;8;Cj C Jereissati I II;0
332505;Fortaleza;15;4;9;Cj C Jereissati I II;0
332506;Fortaleza;15;4;10;Cj C Jereissati I II;0
332507;Fortaleza;15;4;11;Cj C Jereissati I II;0
332508;Fortaleza;15;4;12;Cj C Jereissati I II;0
332509;Fortaleza;15;4;13;Cj C Jereissati I II;0
332510;Fortaleza;15;4;14;Cj C Jereissati I II;0
332511;Fortaleza;15;4;15;Cj C Jereissati I II;0
332512;Fortaleza;15;4;16;Cj C Jereissati I II;0
332513;Fortaleza;15;4;17;Cj C Jereissati I II;0
332514;Fortaleza;15;4;18;Cj C Jereissati I II;0
332515;Fortaleza;15;4;19;Cj C Jereissati I II;0
332516;Fortaleza;15;4;20;Cj C Jereissati I II;0
332517;Fortaleza;15;4;21;Cj C Jereissati I II;0
332518;Fortaleza;15;4;22;Cj C Jereissati I II;0
332519;Fortaleza;15;4;23;Cj C Jereissati I II;0
332520;Fortaleza;16;5;0;Cj C Jereissati I II;0
332521;Fortaleza;16;5;1;Cj C Jereissati I II;0
332522;Fortaleza;16;5;2;Cj C Jereissati I II;0
332523;Fortaleza;16;5;3;Cj C Jereissati I II;0
332524;Fortaleza;16;5;4;Cj C Jereissati I II;0
332525;Fortaleza;16;5;5;Cj C Jereissati I II;0
332526;Fortaleza;16;5;6;Cj C Jereissati I II;0
332527;Fortaleza;16;5;7;Cj C Jereissati I II;0
332528;Fortaleza;16;5;8;Cj C Jereissati I II;0
332529;Fortaleza;16;5;9;Cj C Jereissati I II;0
332530;Fortaleza;16;5;10;Cj C Jereissati I II;0
332531;Fortaleza;16;5;11;Cj C Jereissati I II;0
332532;Fortaleza;16;5;12;Cj C Jereissati I II;0
332533;Fortaleza;16;5;13;Cj C Jereissati I II;0
332534;Fortaleza;16;5;14;Cj C Jereissati I II;0
332535;Fortaleza;16;5;15;Cj C Jereissati I II;0
332536;Fortaleza;16;5;16;Cj C Jereissati I II;0
332537;Fortaleza;16;5;17;Cj C Jereissati I II;0
332538;Fortaleza;16;5;18;Cj C Jereissati I II;0
332539;Fortaleza;16;5;19;Cj C Jereissati I II;0
332540;Fortaleza;16;5;20;Cj C Jereissati I II;0
332541;Fortaleza;16;5;21;Cj C Jereissati I II;0
332542;Fortaleza;16;5;22;Cj C Jereissati I II;0
332543;Fortaleza;16;5;23;Cj C Jereissati I II;0
332544;Fortaleza;17;6;0;Cj C Jereissati I II;0
332545;Fortaleza;17;6;1;Cj C Jereissati I II;0
332546;Fortaleza;17;6;2;Cj C Jereissati I II;0
332547;Fortaleza;17;6;3;Cj C Jereissati I II;0
332548;Fortaleza;17;6;4;Cj C Jereissati I II;0
332549;Fortaleza;17;6;5;Cj C Jereissati I II;0
332550;Fortaleza;17;6;6;Cj C Jereissati I II;0
332551;Fortaleza;17;6;7;Cj C Jereissati I II;0
332552;Fortaleza;17;6;8;Cj C Jereissati I II;0
332553;Fortaleza;17;6;9;Cj C Jereissati I II;0
332554;Fortaleza;17;6;10;Cj C Jereissati I II;0
332555;Fortaleza;17;6;11;Cj C Jereissati I II;0
332556;Fortaleza;17;6;12;Cj C Jereissati I II;0
332557;Fortaleza;17;6;13;Cj C Jereissati I II;0
332558;Fortaleza;17;6;14;Cj C Jereissati I II;0
332559;Fortaleza;17;6;15;Cj C Jereissati I II;0
332560;Fortaleza;17;6;16;Cj C Jereissati I II;0
332561;Fortaleza;17;6;17;Cj C Jereissati I II;0
332562;Fortaleza;17;6;18;Cj C Jereissati I II;0
332563;Fortaleza;17;6;19;Cj C Jereissati I II;0
332564;Fortaleza;17;6;20;Cj C Jereissati I II;0
332565;Fortaleza;17;6;21;Cj C Jereissati I II;0
332566;Fortaleza;17;6;22;Cj C Jereissati I II;0
332567;Fortaleza;17;6;23;Cj C Jereissati I II;0
332568;Fortaleza;18;7;0;Cj C Jereissati I II;0
332569;Fortaleza;18;7;1;Cj C Jereissati I II;0
332570;Fortaleza;18;7;2;Cj C Jereissati I II;0
332571;Fortaleza;18;7;3;Cj C Jereissati I II;0
332572;Fortaleza;18;7;4;Cj C Jereissati I II;0
332573;Fortaleza;18;7;5;Cj C Jereissati I II;0
332574;Fortaleza;18;7;6;Cj C Jereissati I II;0
332575;Fortaleza;18;7;7;Cj C Jereissati I II;0
332576;Fortaleza;18;7;8;Cj C Jereissati I II;0
332577;Fortaleza;18;7;9;Cj C Jereissati I II;0
332578;Fortaleza;18;7;10;Cj C Jereissati I II;0
332579;Fortaleza;18;7;11;Cj C Jereissati I II;0
332580;Fortaleza;18;7;12;Cj C Jereissati I II;0
332581;Fortaleza;18;7;13;Cj C Jereissati I II;0
332582;Fortaleza;18;7;14;Cj C Jereissati I II;0
332583;Fortaleza;18;7;15;Cj C Jereissati I II;0
332584;Fortaleza;18;7;16;Cj C Jereissati I II;0
332585;Fortaleza;18;7;17;Cj C Jereissati I II;0
332586;Fortaleza;18;7;18;Cj C Jereissati I II;0
332587;Fortaleza;18;7;19;Cj C Jereissati I II;0
332588;Fortaleza;18;7;20;Cj C Jereissati I II;0
332589;Fortaleza;18;7;21;Cj C Jereissati I II;0
332590;Fortaleza;18;7;22;Cj C Jereissati I II;0
332591;Fortaleza;18;7;23;Cj C Jereissati I II;0
332592;Fortaleza;12;1;0;Jardim Primavera;0
332593;Fortaleza;12;1;1;Jardim Primavera;0
332594;Fortaleza;12;1;2;Jardim Primavera;0
332595;Fortaleza;12;1;3;Jardim Primavera;0
332596;Fortaleza;12;1;4;Jardim Primavera;0
332597;Fortaleza;12;1;5;Jardim Primavera;0
332598;Fortaleza;12;1;6;Jardim Primavera;0
332599;Fortaleza;12;1;7;Jardim Primavera;0
332600;Fortaleza;12;1;8;Jardim Primavera;0
332601;Fortaleza;12;1;9;Jardim Primavera;0
332602;Fortaleza;12;1;10;Jardim Primavera;0
332603;Fortaleza;12;1;11;Jardim Primavera;0
332604;Fortaleza;12;1;12;Jardim Primavera;0
332605;Fortaleza;12;1;13;Jardim Primavera;0
332606;Fortaleza;12;1;14;Jardim Primavera;0
332607;Fortaleza;12;1;15;Jardim Primavera;0
332608;Fortaleza;12;1;16;Jardim Primavera;0
332609;Fortaleza;12;1;17;Jardim Primavera;0
332610;Fortaleza;12;1;18;Jardim Primavera;0
332611;Fortaleza;12;1;19;Jardim Primavera;0
332612;Fortaleza;12;1;20;Jardim Primavera;0
332613;Fortaleza;12;1;21;Jardim Primavera;0
332614;Fortaleza;12;1;22;Jardim Primavera;0
332615;Fortaleza;12;1;23;Jardim Primavera;0
332616;Fortaleza;13;2;0;Jardim Primavera;0
332617;Fortaleza;13;2;1;Jardim Primavera;0
332618;Fortaleza;13;2;2;Jardim Primavera;0
332619;Fortaleza;13;2;3;Jardim Primavera;0
332620;Fortaleza;13;2;4;Jardim Primavera;0
332621;Fortaleza;13;2;5;Jardim Primavera;0
332622;Fortaleza;13;2;6;Jardim Primavera;0
332623;Fortaleza;13;2;7;Jardim Primavera;0
332624;Fortaleza;13;2;8;Jardim Primavera;0
332625;Fortaleza;13;2;9;Jardim Primavera;0
332626;Fortaleza;13;2;10;Jardim Primavera;0
332627;Fortaleza;13;2;11;Jardim Primavera;0
332628;Fortaleza;13;2;12;Jardim Primavera;0
332629;Fortaleza;13;2;13;Jardim Primavera;0
332630;Fortaleza;13;2;14;Jardim Primavera;0
332631;Fortaleza;13;2;15;Jardim Primavera;0
332632;Fortaleza;13;2;16;Jardim Primavera;0
332633;Fortaleza;13;2;17;Jardim Primavera;0
332634;Fortaleza;13;2;18;Jardim Primavera;0
332635;Fortaleza;13;2;19;Jardim Primavera;0
332636;Fortaleza;13;2;20;Jardim Primavera;0
332637;Fortaleza;13;2;21;Jardim Primavera;0
332638;Fortaleza;13;2;22;Jardim Primavera;0
332639;Fortaleza;13;2;23;Jardim Primavera;0
332640;Fortaleza;14;3;0;Jardim Primavera;0
332641;Fortaleza;14;3;1;Jardim Primavera;0
332642;Fortaleza;14;3;2;Jardim Primavera;0
332643;Fortaleza;14;3;3;Jardim Primavera;0
332644;Fortaleza;14;3;4;Jardim Primavera;0
332645;Fortaleza;14;3;5;Jardim Primavera;0
332646;Fortaleza;14;3;6;Jardim Primavera;0
332647;Fortaleza;14;3;7;Jardim Primavera;0
332648;Fortaleza;14;3;8;Jardim Primavera;0
332649;Fortaleza;14;3;9;Jardim Primavera;0
332650;Fortaleza;14;3;10;Jardim Primavera;0
332651;Fortaleza;14;3;11;Jardim Primavera;0
332652;Fortaleza;14;3;12;Jardim Primavera;0
332653;Fortaleza;14;3;13;Jardim Primavera;0
332654;Fortaleza;14;3;14;Jardim Primavera;0
332655;Fortaleza;14;3;15;Jardim Primavera;0
332656;Fortaleza;14;3;16;Jardim Primavera;0
332657;Fortaleza;14;3;17;Jardim Primavera;0
332658;Fortaleza;14;3;18;Jardim Primavera;0
332659;Fortaleza;14;3;19;Jardim Primavera;0
332660;Fortaleza;14;3;20;Jardim Primavera;0
332661;Fortaleza;14;3;21;Jardim Primavera;0
332662;Fortaleza;14;3;22;Jardim Primavera;0
332663;Fortaleza;14;3;23;Jardim Primavera;0
332664;Fortaleza;15;4;0;Jardim Primavera;0
332665;Fortaleza;15;4;1;Jardim Primavera;0
332666;Fortaleza;15;4;2;Jardim Primavera;0
332667;Fortaleza;15;4;3;Jardim Primavera;0
332668;Fortaleza;15;4;4;Jardim Primavera;0
332669;Fortaleza;15;4;5;Jardim Primavera;0
332670;Fortaleza;15;4;6;Jardim Primavera;0
332671;Fortaleza;15;4;7;Jardim Primavera;0
332672;Fortaleza;15;4;8;Jardim Primavera;0
332673;Fortaleza;15;4;9;Jardim Primavera;0
332674;Fortaleza;15;4;10;Jardim Primavera;0
332675;Fortaleza;15;4;11;Jardim Primavera;0
332676;Fortaleza;15;4;12;Jardim Primavera;0
332677;Fortaleza;15;4;13;Jardim Primavera;0
332678;Fortaleza;15;4;14;Jardim Primavera;0
332679;Fortaleza;15;4;15;Jardim Primavera;0
332680;Fortaleza;15;4;16;Jardim Primavera;0
332681;Fortaleza;15;4;17;Jardim Primavera;0
332682;Fortaleza;15;4;18;Jardim Primavera;0
332683;Fortaleza;15;4;19;Jardim Primavera;0
332684;Fortaleza;15;4;20;Jardim Primavera;0
332685;Fortaleza;15;4;21;Jardim Primavera;0
332686;Fortaleza;15;4;22;Jardim Primavera;0
332687;Fortaleza;15;4;23;Jardim Primavera;0
332688;Fortaleza;16;5;0;Jardim Primavera;0
332689;Fortaleza;16;5;1;Jardim Primavera;0
332690;Fortaleza;16;5;2;Jardim Primavera;0
332691;Fortaleza;16;5;3;Jardim Primavera;0
332692;Fortaleza;16;5;4;Jardim Primavera;0
332693;Fortaleza;16;5;5;Jardim Primavera;0
332694;Fortaleza;16;5;6;Jardim Primavera;0
332695;Fortaleza;16;5;7;Jardim Primavera;0
332696;Fortaleza;16;5;8;Jardim Primavera;0
332697;Fortaleza;16;5;9;Jardim Primavera;0
332698;Fortaleza;16;5;10;Jardim Primavera;0
332699;Fortaleza;16;5;11;Jardim Primavera;0
332700;Fortaleza;16;5;12;Jardim Primavera;0
332701;Fortaleza;16;5;13;Jardim Primavera;0
332702;Fortaleza;16;5;14;Jardim Primavera;0
332703;Fortaleza;16;5;15;Jardim Primavera;0
332704;Fortaleza;16;5;16;Jardim Primavera;0
332705;Fortaleza;16;5;17;Jardim Primavera;0
332706;Fortaleza;16;5;18;Jardim Primavera;0
332707;Fortaleza;16;5;19;Jardim Primavera;0
332708;Fortaleza;16;5;20;Jardim Primavera;0
332709;Fortaleza;16;5;21;Jardim Primavera;0
332710;Fortaleza;16;5;22;Jardim Primavera;0
332711;Fortaleza;16;5;23;Jardim Primavera;0
332712;Fortaleza;17;6;0;Jardim Primavera;0
332713;Fortaleza;17;6;1;Jardim Primavera;0
332714;Fortaleza;17;6;2;Jardim Primavera;0
332715;Fortaleza;17;6;3;Jardim Primavera;0
332716;Fortaleza;17;6;4;Jardim Primavera;0
332717;Fortaleza;17;6;5;Jardim Primavera;0
332718;Fortaleza;17;6;6;Jardim Primavera;0
332719;Fortaleza;17;6;7;Jardim Primavera;0
332720;Fortaleza;17;6;8;Jardim Primavera;0
332721;Fortaleza;17;6;9;Jardim Primavera;0
332722;Fortaleza;17;6;10;Jardim Primavera;0
332723;Fortaleza;17;6;11;Jardim Primavera;0
332724;Fortaleza;17;6;12;Jardim Primavera;0
332725;Fortaleza;17;6;13;Jardim Primavera;0
332726;Fortaleza;17;6;14;Jardim Primavera;0
332727;Fortaleza;17;6;15;Jardim Primavera;0
332728;Fortaleza;17;6;16;Jardim Primavera;0
332729;Fortaleza;17;6;17;Jardim Primavera;0
332730;Fortaleza;17;6;18;Jardim Primavera;0
332731;Fortaleza;17;6;19;Jardim Primavera;0
332732;Fortaleza;17;6;20;Jardim Primavera;0
332733;Fortaleza;17;6;21;Jardim Primavera;0
332734;Fortaleza;17;6;22;Jardim Primavera;0
332735;Fortaleza;17;6;23;Jardim Primavera;0
332736;Fortaleza;18;7;0;Jardim Primavera;0
332737;Fortaleza;18;7;1;Jardim Primavera;0
332738;Fortaleza;18;7;2;Jardim Primavera;0
332739;Fortaleza;18;7;3;Jardim Primavera;0
332740;Fortaleza;18;7;4;Jardim Primavera;0
332741;Fortaleza;18;7;5;Jardim Primavera;0
332742;Fortaleza;18;7;6;Jardim Primavera;0
332743;Fortaleza;18;7;7;Jardim Primavera;0
332744;Fortaleza;18;7;8;Jardim Primavera;0
332745;Fortaleza;18;7;9;Jardim Primavera;0
332746;Fortaleza;18;7;10;Jardim Primavera;0
332747;Fortaleza;18;7;11;Jardim Primavera;0
332748;Fortaleza;18;7;12;Jardim Primavera;0
332749;Fortaleza;18;7;13;Jardim Primavera;0
332750;Fortaleza;18;7;14;Jardim Primavera;0
332751;Fortaleza;18;7;15;Jardim Primavera;0
332752;Fortaleza;18;7;16;Jardim Primavera;0
332753;Fortaleza;18;7;17;Jardim Primavera;0
332754;Fortaleza;18;7;18;Jardim Primavera;0
332755;Fortaleza;18;7;19;Jardim Primavera;0
332756;Fortaleza;18;7;20;Jardim Primavera;0
332757;Fortaleza;18;7;21;Jardim Primavera;0
332758;Fortaleza;18;7;22;Jardim Primavera;0
332759;Fortaleza;18;7;23;Jardim Primavera;0
332760;Fortaleza;12;1;0;Patacas;0
332761;Fortaleza;12;1;1;Patacas;0
332762;Fortaleza;12;1;2;Patacas;0
332763;Fortaleza;12;1;3;Patacas;0
332764;Fortaleza;12;1;4;Patacas;0
332765;Fortaleza;12;1;5;Patacas;0
332766;Fortaleza;12;1;6;Patacas;0
332767;Fortaleza;12;1;7;Patacas;0
332768;Fortaleza;12;1;8;Patacas;0
332769;Fortaleza;12;1;9;Patacas;0
332770;Fortaleza;12;1;10;Patacas;0
332771;Fortaleza;12;1;11;Patacas;0
332772;Fortaleza;12;1;12;Patacas;0
332773;Fortaleza;12;1;13;Patacas;0
332774;Fortaleza;12;1;14;Patacas;0
332775;Fortaleza;12;1;15;Patacas;0
332776;Fortaleza;12;1;16;Patacas;0
332777;Fortaleza;12;1;17;Patacas;0
332778;Fortaleza;12;1;18;Patacas;0
332779;Fortaleza;12;1;19;Patacas;0
332780;Fortaleza;12;1;20;Patacas;0
332781;Fortaleza;12;1;21;Patacas;0
332782;Fortaleza;12;1;22;Patacas;0
332783;Fortaleza;12;1;23;Patacas;0
332784;Fortaleza;13;2;0;Patacas;0
332785;Fortaleza;13;2;1;Patacas;0
332786;Fortaleza;13;2;2;Patacas;0
332787;Fortaleza;13;2;3;Patacas;0
332788;Fortaleza;13;2;4;Patacas;0
332789;Fortaleza;13;2;5;Patacas;0
332790;Fortaleza;13;2;6;Patacas;0
